unidade;setor_centro_custo;ano;mes;pacientes_lp;saidas;tx_lp
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;6;4;190,0;0,021052631578947368
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;6;12;133,0;0,09022556390977443
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2024;6;9;120,0;0,075
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2024;6;5;50,0;0,1
HJK;UNIDADE URGENCIA/EMERGENCIA;2024;6;2;247,0;0,008097165991902834
HJK;UTI - ADULTO;2024;6;6;38,0;0,15789473684210525
HJK;UTI - NEONATAL;2024;6;1;7,0;0,14285714285714285
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2024;7;3;16,0;0,1875
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;7;4;179,0;0,0223463687150838
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;7;10;137,0;0,072992700729927
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2024;7;9;105,0;0,08571428571428572
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2024;7;2;55,0;0,03636363636363636
HJK;UTI - ADULTO;2024;7;6;37,0;0,16216216216216217
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2024;8;7;28,0;0,25
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;8;3;199,0;0,01507537688442211
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;8;11;115,0;0,09565217391304348
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2024;8;13;129,0;0,10077519379844961
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2024;8;8;59,0;0,13559322033898305
HJK;UNIDADE URGENCIA/EMERGENCIA;2024;8;6;217,0;0,027649769585253458
HJK;UTI - ADULTO;2024;8;2;40,0;0,05
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2024;9;5;17,0;0,29411764705882354
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;9;2;179,0;0,0111731843575419
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;9;11;123,0;0,08943089430894309
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2024;9;4;112,0;0,03571428571428571
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2024;9;13;63,0;0,20634920634920634
HJK;UNIDADE URGENCIA/EMERGENCIA;2024;9;3;226,0;0,01327433628318584
HJK;UTI - ADULTO;2024;9;5;34,0;0,14705882352941177
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2024;10;3;19,0;0,15789473684210525
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;10;3;209,0;0,014354066985645933
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;10;6;143,0;0,04195804195804196
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2024;10;10;115,0;0,08695652173913043
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2024;10;7;72,0;0,09722222222222222
HJK;UNIDADE URGENCIA/EMERGENCIA;2024;10;10;220,0;0,045454545454545456
HJK;UTI - ADULTO;2024;10;2;40,0;0,05
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;11;1;198,0;0,005050505050505051
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;11;7;147,0;0,047619047619047616
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2024;11;8;134,0;0,05970149253731343
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2024;11;8;55,0;0,14545454545454545
HJK;UNIDADE URGENCIA/EMERGENCIA;2024;11;4;193,0;0,02072538860103627
HJK;UTI - ADULTO;2024;11;3;28,0;0,10714285714285714
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2024;12;5;21,0;0,23809523809523808
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;12;1;155,0;0,0064516129032258064
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;12;5;148,0;0,033783783783783786
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2024;12;9;135,0;0,06666666666666667
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2024;12;7;55,0;0,12727272727272726
HJK;UNIDADE URGENCIA/EMERGENCIA;2024;12;4;231,0;0,017316017316017316
HJK;UTI - ADULTO;2024;12;3;49,0;0,061224489795918366
HJK;ALOJAMENTO CONJUNTO;2025;1;1;285,0;0,0035087719298245615
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2025;1;5;28,0;0,17857142857142858
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;1;4;164,0;0,024390243902439025
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;1;6;118,0;0,05084745762711865
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2025;1;3;113,0;0,02654867256637168
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2025;1;2;41,0;0,04878048780487805
HJK;UNIDADE URGENCIA/EMERGENCIA;2025;1;5;252,0;0,01984126984126984
HJK;UTI - ADULTO;2025;1;5;32,0;0,15625
HJK;ALOJAMENTO CONJUNTO;2025;2;1;284,0;0,0035211267605633804
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;2;2;171,0;0,011695906432748537
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;2;10;117,0;0,08547008547008547
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2025;2;7;94,0;0,07446808510638298
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2025;2;11;50,0;0,22
HJK;UNIDADE URGENCIA/EMERGENCIA;2025;2;2;210,0;0,009523809523809525
HJK;UTI - ADULTO;2025;2;3;31,0;0,0967741935483871
HJK;UTI - NEONATAL;2025;2;1;2,0;0,5
HJK;ALOJAMENTO CONJUNTO;2025;3;1;284,0;0,0035211267605633804
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2025;3;3;37,0;0,08108108108108109
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;3;2;197,0;0,01015228426395939
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;3;15;121,0;0,12396694214876033
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2025;3;11;109,0;0,10091743119266056
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2025;3;9;51,0;0,17647058823529413
HJK;UNIDADE URGENCIA/EMERGENCIA;2025;3;5;261,0;0,019157088122605363
HJK;ALOJAMENTO CONJUNTO;2025;4;2;301,0;0,006644518272425249
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2025;4;4;20,0;0,2
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;4;1;135,0;0,007407407407407408
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;4;9;135,0;0,06666666666666667
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2025;4;3;124,0;0,024193548387096774
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2025;4;9;61,0;0,14754098360655737
HJK;UNIDADE URGENCIA/EMERGENCIA;2025;4;4;249,0;0,01606425702811245
HJK;UTI - ADULTO;2025;4;1;27,0;0,037037037037037035
HJK;UTI - NEONATAL;2025;4;1;2,0;0,5
HJK;ALOJAMENTO CONJUNTO;2025;5;1;279,0;0,0035842293906810036
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2025;5;1;19,0;0,05263157894736842
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;5;5;169,0;0,029585798816568046
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;5;6;102,0;0,058823529411764705
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2025;5;9;122,0;0,07377049180327869
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2025;5;5;60,0;0,08333333333333333
HJK;UNIDADE URGENCIA/EMERGENCIA;2025;5;8;244,0;0,03278688524590164
HJK;UTI - ADULTO;2025;5;5;36,0;0,1388888888888889
HJK;UTI - NEONATAL;2025;5;2;18,0;0,1111111111111111
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;6;5;165,0;0,030303030303030304
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;6;13;118,0;0,11016949152542373
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2025;6;6;118,0;0,05084745762711865
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2025;6;6;48,0;0,125
HJK;UNIDADE URGENCIA/EMERGENCIA;2025;6;8;245,0;0,0326530612244898
HJK;UTI - ADULTO;2025;6;6;45,0;0,13333333333333333
HJK;UTI - NEONATAL;2025;6;2;14,0;0,14285714285714285
HJK;ALOJAMENTO CONJUNTO;2025;7;1;277,0;0,0036101083032490976
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;7;1;164,0;0,006097560975609756
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;7;20;142,0;0,14084507042253522
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2025;7;8;128,0;0,0625
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2025;7;9;65,0;0,13846153846153847
HJK;UNIDADE URGENCIA/EMERGENCIA;2025;7;1;236,0;0,00423728813559322
HJK;UTI - ADULTO;2025;7;6;53,0;0,11320754716981132
HJK;UTI - NEONATAL;2025;7;6;18,0;0,3333333333333333
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2025;8;1;18,0;0,05555555555555555
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;8;1;171,0;0,005847953216374269
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;8;8;147,0;0,05442176870748299
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2025;8;6;117,0;0,05128205128205128
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2025;8;6;60,0;0,1
HJK;UNIDADE URGENCIA/EMERGENCIA;2025;8;9;264,0;0,03409090909090909
HJK;UTI - ADULTO;2025;8;2;39,0;0,05128205128205128
HJK;ALOJAMENTO CONJUNTO;2025;9;1;259,0;0,003861003861003861
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2025;9;1;9,0;0,1111111111111111
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;9;10;119,0;0,08403361344537816
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2025;9;6;130,0;0,046153846153846156
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2025;9;11;67,0;0,16417910447761194
HJK;UNIDADE URGENCIA/EMERGENCIA;2025;9;11;240,0;0,04583333333333333
HJK;UTI - ADULTO;2025;9;6;44,0;0,13636363636363635
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2025;10;3;9,0;0,3333333333333333
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;10;1;189,0;0,005291005291005291
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;10;14;130,0;0,1076923076923077
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2025;10;14;114,0;0,12280701754385964
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2025;10;7;75,0;0,09333333333333334
HJK;UNIDADE URGENCIA/EMERGENCIA;2025;10;4;242,0;0,01652892561983471
HJK;UTI - ADULTO;2025;10;7;50,0;0,14
HJK;PRÉ-PARTO;2025;11;1;27,0;0,037037037037037035
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;2025;11;3;10,0;0,3
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;11;1;152,0;0,006578947368421052
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;11;8;125,0;0,064
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2025;11;6;111,0;0,05405405405405406
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2025;11;3;37,0;0,08108108108108109
HJK;UNIDADE URGENCIA/EMERGENCIA;2025;11;6;226,0;0,02654867256637168
HJK;UTI - ADULTO;2025;11;4;58,0;0,06896551724137931
HJK;UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CANGURU;2025;12;1;34,0;0,029411764705882353
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;12;5;168,0;0,02976190476190476
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;12;9;165,0;0,05454545454545454
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2025;12;11;104,0;0,10576923076923077
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2025;12;7;69,0;0,10144927536231885
HJK;UNIDADE URGENCIA/EMERGENCIA;2025;12;1;238,0;0,004201680672268907
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;1;8;124,0;0,06451612903225806
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;1;8;129,0;0,06201550387596899
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;1;5;9,0;0,5555555555555556
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;1;14;59,0;0,23728813559322035
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;1;8;71,0;0,11267605633802817
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;1;2;3,0;0,6666666666666666
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2022;1;14;34,0;0,4117647058823529
HJXXIII;UTI;2022;1;3;33,0;0,09090909090909091
HJXXIII;PRONTO SOCORRO;2022;2;3;454,0;0,006607929515418502
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;2;6;104,0;0,057692307692307696
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;2;8;106,0;0,07547169811320754
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;2;6;10,0;0,6
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;2;4;44,0;0,09090909090909091
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;2;8;72,0;0,1111111111111111
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2022;2;10;24,0;0,4166666666666667
HJXXIII;UTI;2022;2;1;21,0;0,047619047619047616
HJXXIII;PRONTO SOCORRO;2022;3;7;505,0;0,013861386138613862
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;3;8;156,0;0,05128205128205128
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;3;11;124,0;0,08870967741935484
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;3;3;6,0;0,5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;3;3;50,0;0,06
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;3;11;68,0;0,16176470588235295
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;3;1;3,0;0,3333333333333333
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2022;3;9;32,0;0,28125
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;3;1;71,0;0,014084507042253521
HJXXIII;PRONTO SOCORRO;2022;4;1;490,0;0,0020408163265306124
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;4;3;143,0;0,02097902097902098
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;4;9;143,0;0,06293706293706294
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;4;4;6,0;0,6666666666666666
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;4;8;49,0;0,16326530612244897
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;4;18;69,0;0,2608695652173913
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2022;4;9;35,0;0,2571428571428571
HJXXIII;UTI;2022;4;2;17,0;0,11764705882352941
HJXXIII;PRONTO SOCORRO;2022;5;5;443,0;0,011286681715575621
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;5;9;157,0;0,05732484076433121
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;5;4;149,0;0,026845637583892617
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;5;5;10,0;0,5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;5;12;50,0;0,24
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;5;9;68,0;0,1323529411764706
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2022;5;10;26,0;0,38461538461538464
HJXXIII;UTI;2022;5;1;31,0;0,03225806451612903
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;5;2;36,0;0,05555555555555555
HJXXIII;PRONTO SOCORRO;2022;6;4;441,0;0,009070294784580499
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;6;5;154,0;0,032467532467532464
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;6;6;156,0;0,038461538461538464
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;6;5;9,0;0,5555555555555556
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;6;6;56,0;0,10714285714285714
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;6;11;71,0;0,15492957746478872
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2022;6;9;30,0;0,3
HJXXIII;UTI;2022;6;3;20,0;0,15
HJXXIII;PRONTO SOCORRO;2022;7;9;495,0;0,01818181818181818
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;7;4;135,0;0,02962962962962963
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;7;4;145,0;0,027586206896551724
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;7;3;6,0;0,5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;7;12;65,0;0,18461538461538463
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;7;13;54,0;0,24074074074074073
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;7;1;3,0;0,3333333333333333
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2022;7;10;30,0;0,3333333333333333
HJXXIII;UTI;2022;7;1;29,0;0,034482758620689655
HJXXIII;PRONTO SOCORRO;2022;8;5;422,0;0,011848341232227487
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;8;7;156,0;0,04487179487179487
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;8;5;130,0;0,038461538461538464
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;8;2;6,0;0,3333333333333333
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;8;7;50,0;0,14
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;8;13;62,0;0,20967741935483872
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2022;8;9;37,0;0,24324324324324326
HJXXIII;UTI;2022;8;3;31,0;0,0967741935483871
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;8;1;42,0;0,023809523809523808
HJXXIII;PRONTO SOCORRO;2022;9;2;470,0;0,00425531914893617
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;9;8;148,0;0,05405405405405406
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;9;11;102,0;0,10784313725490197
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;9;4;8,0;0,5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;9;11;48,0;0,22916666666666666
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;9;10;70,0;0,14285714285714285
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;9;1;2,0;0,5
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2022;9;3;25,0;0,12
HJXXIII;UTI;2022;9;1;25,0;0,04
HJXXIII;PRONTO SOCORRO;2022;10;5;464,0;0,010775862068965518
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;10;5;149,0;0,03355704697986577
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;10;11;83,0;0,13253012048192772
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;10;8;11,0;0,7272727272727273
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;10;14;52,0;0,2692307692307692
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;10;16;66,0;0,24242424242424243
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2022;10;2;3,0;0,6666666666666666
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2022;10;9;30,0;0,3
HJXXIII;UTI;2022;10;2;21,0;0,09523809523809523
HJXXIII;PRONTO SOCORRO;2022;11;3;516,0;0,005813953488372093
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;11;6;147,0;0,04081632653061224
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;11;14;98,0;0,14285714285714285
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;11;2;5,0;0,4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;11;3;45,0;0,06666666666666667
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;11;11;51,0;0,21568627450980393
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2022;11;9;27,0;0,3333333333333333
HJXXIII;UTI;2022;11;3;20,0;0,15
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2022;11;1;54,0;0,018518518518518517
HJXXIII;PRONTO SOCORRO;2022;12;7;516,0;0,013565891472868217
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2022;12;9;152,0;0,05921052631578947
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2022;12;16;109,0;0,14678899082568808
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2022;12;9;12,0;0,75
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2022;12;23;55,0;0,41818181818181815
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2022;12;18;51,0;0,35294117647058826
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2022;12;9;20,0;0,45
HJXXIII;UTI;2022;12;1;24,0;0,041666666666666664
HJXXIII;PRONTO SOCORRO;2023;1;1;430,0;0,002325581395348837
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;1;6;176,0;0,03409090909090909
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;1;7;120,0;0,058333333333333334
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2023;1;2;4,0;0,5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2023;1;8;54,0;0,14814814814814814
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2023;1;12;61,0;0,19672131147540983
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2023;1;13;30,0;0,43333333333333335
HJXXIII;UTI;2023;1;3;23,0;0,13043478260869565
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2023;2;3;123,0;0,024390243902439025
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2023;2;9;101,0;0,0891089108910891
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2023;2;5;7,0;0,7142857142857143
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2023;2;8;46,0;0,17391304347826086
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2023;2;10;74,0;0,13513513513513514
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2023;2;2;4,0;0,5
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2023;2;6;22,0;0,2727272727272727
